asset_name,magazine_code,magazine_issue_code,asset_title,page,theme_name,theme_name_2
20230206093848591,revue-feuillet-hebdo,3977,Les indices de l'acceptation du renouvellement de la période d'essai par le salarié,5,Social,
20230203170409325,revue-feuillet-hebdo,3977,Élections professionnelles : quelles limites à la négociation sur les établissements distincts ?,39,Social,
20230203172726704,revue-feuillet-hebdo,3977,Modalités de l'obligation de former aux gestes qui sauvent avant la retraite,42,Social,
20230206160802399,revue-feuillet-hebdo,3977,"Entre rappels utiles et précisions nouvelles, jurisprudence récente sur le licenciement économique",44,Social,
20230206093848591,revue-feuillet-hebdo,3977,Les indices de l'acceptation du renouvellement de la période d'essai par le salarié,5,"Social/Contrat de travail (embauche, clauses et modification)","Contrat de travail (embauche, clauses et modification)"
20230206115058499,revue-feuillet-hebdo,3977,La Cour de cassation veille au respect du « barème Macron »,4,Social/Licenciement,Licenciement
20230206160802399,revue-feuillet-hebdo,3977,"Entre rappels utiles et précisions nouvelles, jurisprudence récente sur le licenciement économique",44,Social/Licenciement,Licenciement
20230209194303965,revue-feuillet-hebdo,3977,Nouveau plafond d'exonération de l'aide au financement de services à la personne,4,Social/CSE et représentants syndicaux,CSE et représentants syndicaux
20230203170409325,revue-feuillet-hebdo,3977,Élections professionnelles : quelles limites à la négociation sur les établissements distincts ?,39,Social/CSE et représentants syndicaux,CSE et représentants syndicaux
20230209194303965,revue-feuillet-hebdo,3977,Nouveau plafond d'exonération de l'aide au financement de services à la personne,4,Social/Cotisations et exonérations,Cotisations et exonérations
20230203172726704,revue-feuillet-hebdo,3977,Modalités de l'obligation de former aux gestes qui sauvent avant la retraite,42,Social/Hygiène et sécurité,Hygiène et sécurité
20230203172726704,revue-feuillet-hebdo,3977,Modalités de l'obligation de former aux gestes qui sauvent avant la retraite,42,Social/Formation professionnelle,Formation professionnelle
20230217144434137,revue-feuillet-hebdo,3978,Les droits à retraite des micro-entrepreneurs précisés par la CNAV,3,Social,
20230220115416828,revue-feuillet-hebdo,3978,La pratique d'un sport pendant un arrêt maladie n'est pas un motif de rupture,4,Social,
20230220143819704,revue-feuillet-hebdo,3978,Lanceur d'alerte : pas de procédure graduée en cas de suspicion de crime ou de délit,4,Social,
20230220152709109,revue-feuillet-hebdo,3978,"Une fois que le salarié a adhéré au CSP, l'employeur ne peut plus revenir sur la rupture",4,Social,
20230209100613408,revue-feuillet-hebdo,3978,Le bulletin de paye fait peau neuve pour accueillir la mention du Net social,26,Social,
20230217082314779,revue-feuillet-hebdo,3978,Le volet « épargne salariale » de la loi pouvoir d'achat mis en musique par deux décrets,44,Social,
20230220143819704,revue-feuillet-hebdo,3978,Lanceur d'alerte : pas de procédure graduée en cas de suspicion de crime ou de délit,4,"Social/Libertés fondamentales, égalité, harcèlement et discrimination","Libertés fondamentales, égalité, harcèlement et discrimination"
20230217082314779,revue-feuillet-hebdo,3978,Le volet « épargne salariale » de la loi pouvoir d'achat mis en musique par deux décrets,44,Social/Épargne salariale,Épargne salariale
20230220143819704,revue-feuillet-hebdo,3978,Lanceur d'alerte : pas de procédure graduée en cas de suspicion de crime ou de délit,4,Social/Licenciement,Licenciement
20230220152709109,revue-feuillet-hebdo,3978,"Une fois que le salarié a adhéré au CSP, l'employeur ne peut plus revenir sur la rupture",4,Social/Licenciement,Licenciement
20230217144434137,revue-feuillet-hebdo,3978,Les droits à retraite des micro-entrepreneurs précisés par la CNAV,3,Social/Non-salariés,Non-salariés
20230209100613408,revue-feuillet-hebdo,3978,Le bulletin de paye fait peau neuve pour accueillir la mention du Net social,26,Social/Rémunération,Rémunération
20230220115416828,revue-feuillet-hebdo,3978,La pratique d'un sport pendant un arrêt maladie n'est pas un motif de rupture,4,"Social/Accident, maladie et inaptitude","Accident, maladie et inaptitude"
20230220163508371,revue-feuillet-hebdo,3979,L'utilisation illégale d'une substance toxique constitue une atteinte à la dignité,4,Social,
20230220164900621,revue-feuillet-hebdo,3979,Préjudice d'anxiété : l’entreprise utilisatrice peut aussi être responsable,4,Social,
20230221095057229,revue-feuillet-hebdo,3979,Faute du salarié inapte et dispense de reclassement : deux précisions sur l'inaptitude,17,Social,
20230222171053878,revue-feuillet-hebdo,3979,L’ancienneté n’excuse pas un management brutal,22,Social,
20230222171301556,revue-feuillet-hebdo,3979,Un salarié totalisant 22 ans d’ancienneté ne doit pas négliger sa mission de contrôle,22,Social,
20230222171053878,revue-feuillet-hebdo,3979,L’ancienneté n’excuse pas un management brutal,22,Social/Discipline et sanctions,Discipline et sanctions
20230222171301556,revue-feuillet-hebdo,3979,Un salarié totalisant 22 ans d’ancienneté ne doit pas négliger sa mission de contrôle,22,Social/Discipline et sanctions,Discipline et sanctions
20230221095057229,revue-feuillet-hebdo,3979,Faute du salarié inapte et dispense de reclassement : deux précisions sur l'inaptitude,17,"Social/Accident, maladie et inaptitude","Accident, maladie et inaptitude"
20230220163508371,revue-feuillet-hebdo,3979,L'utilisation illégale d'une substance toxique constitue une atteinte à la dignité,4,Social/Hygiène et sécurité,Hygiène et sécurité
20230220164900621,revue-feuillet-hebdo,3979,Préjudice d'anxiété : l’entreprise utilisatrice peut aussi être responsable,4,Social/Hygiène et sécurité,Hygiène et sécurité
20230306150142717,revue-feuillet-hebdo,3980,Activité partielle : précision sur le décompte de la durée maximale d'autorisation,4,Social,
20230306151844819,revue-feuillet-hebdo,3980,Licenciement nul : l'indemnité d'éviction ne comprend ni intéressement ni participation,4,Social,
20230207114832588,revue-feuillet-hebdo,3980,Dépêches de février 2023,6,Social,
20230306150142717,revue-feuillet-hebdo,3980,Activité partielle : précision sur le décompte de la durée maximale d'autorisation,4,Social/Chômage et prestations sociales,Chômage et prestations sociales
20230306151844819,revue-feuillet-hebdo,3980,Licenciement nul : l'indemnité d'éviction ne comprend ni intéressement ni participation,4,Social/Épargne salariale,Épargne salariale
20230306151844819,revue-feuillet-hebdo,3980,Licenciement nul : l'indemnité d'éviction ne comprend ni intéressement ni participation,4,Social/Licenciement,Licenciement
20230310164758078,revue-feuillet-hebdo,3981,Professions libérales : les cotisations payées plus de 5 ans après leur exigibilité prises en compte,4,Social,
20230310163022847,revue-feuillet-hebdo,3981,CIPAV : alignement des règles relatives aux cotisations sur celles des autres indépendants,4,Social,
20230306155335604,revue-feuillet-hebdo,3981,Un arrêté précise le contenu de la formation des infirmiers en santé au travail,4,Social,
20230313160248082,revue-feuillet-hebdo,3981,Bilan de l'index de l'égalité professionnelle pour 2022,5,Social,
20230307151826586,revue-feuillet-hebdo,3981,Le télétravail à l’international,24,Social,
20230303092749193,revue-feuillet-hebdo,3981,Quand le temps de trajet domicile/travail devient un temps de travail effectif,31,Social,
20230306164214848,revue-feuillet-hebdo,3981,Le document qui acte le renouvellement d'un CDD doit être explicite,34,Social,
20230303092749193,revue-feuillet-hebdo,3981,Quand le temps de trajet domicile/travail devient un temps de travail effectif,31,Social/Durée du travail et congés,Durée du travail et congés
20230307151826586,revue-feuillet-hebdo,3981,Le télétravail à l’international,24,"Social/Contrat de travail (embauche, clauses et modification)","Contrat de travail (embauche, clauses et modification)"
20230313160248082,revue-feuillet-hebdo,3981,Bilan de l'index de l'égalité professionnelle pour 2022,5,"Social/Libertés fondamentales, égalité, harcèlement et discrimination","Libertés fondamentales, égalité, harcèlement et discrimination"
20230310164758078,revue-feuillet-hebdo,3981,Professions libérales : les cotisations payées plus de 5 ans après leur exigibilité prises en compte,4,Social/Non-salariés,Non-salariés
20230310163022847,revue-feuillet-hebdo,3981,CIPAV : alignement des règles relatives aux cotisations sur celles des autres indépendants,4,Social/Non-salariés,Non-salariés
20230306155335604,revue-feuillet-hebdo,3981,Un arrêté précise le contenu de la formation des infirmiers en santé au travail,4,Social/Hygiène et sécurité,Hygiène et sécurité
20230306164214848,revue-feuillet-hebdo,3981,Le document qui acte le renouvellement d'un CDD doit être explicite,34,"Social/CDD, Intérim et stages","CDD, Intérim et stages"
20230317094641052,revue-feuillet-hebdo,3982,Une seule déclaration en 2023 pour les praticiens et auxiliaires médicaux,4,Social,
20230320153357564,revue-feuillet-hebdo,3982,"4,1 milliards d'euros ont été versés au titre de la PPV sur le deuxième semestre 2022",5,Social,
20230313162640459,revue-feuillet-hebdo,3982,Bonus-malus des cotisations chômage : un simulateur pour la modulation 2023-2024,5,Social,
20230320085612589,revue-feuillet-hebdo,3982,Durée de travail : quand l'employeur laisse la situation lui échapper,5,Social,
20230320101322613,revue-feuillet-hebdo,3982,La faute qui justifie la rupture d’un CDD doit avoir été commise pendant ce CDD,6,Social,
20230320092935731,revue-feuillet-hebdo,3982,Présentation du dossier,17,Social,
20230310102840332,revue-feuillet-hebdo,3982,Loi d'adaptation au droit européen : volet RH,19,Social,
20230315075247404,revue-feuillet-hebdo,3982,Contrôle des salariés : à quelles conditions une preuve illicite peut-elle être considérée comme ind,117,Social,
20230307152216219,revue-feuillet-hebdo,3982,L'employeur peut imposer à un cadre de nouvelles fonctions conformes à sa qualification,121,Social,
20230320085612589,revue-feuillet-hebdo,3982,Durée de travail : quand l'employeur laisse la situation lui échapper,5,Social/Durée du travail et congés,Durée du travail et congés
20230310102840332,revue-feuillet-hebdo,3982,Loi d'adaptation au droit européen : volet RH,19,Social/Durée du travail et congés,Durée du travail et congés
20230310102840332,revue-feuillet-hebdo,3982,Loi d'adaptation au droit européen : volet RH,19,"Social/Contrat de travail (embauche, clauses et modification)","Contrat de travail (embauche, clauses et modification)"
20230307152216219,revue-feuillet-hebdo,3982,L'employeur peut imposer à un cadre de nouvelles fonctions conformes à sa qualification,121,"Social/Contrat de travail (embauche, clauses et modification)","Contrat de travail (embauche, clauses et modification)"
20230320085612589,revue-feuillet-hebdo,3982,Durée de travail : quand l'employeur laisse la situation lui échapper,5,Social/Discipline et sanctions,Discipline et sanctions
20230315075247404,revue-feuillet-hebdo,3982,Contrôle des salariés : à quelles conditions une preuve illicite peut-elle être considérée comme ind,117,Social/Discipline et sanctions,Discipline et sanctions
20230310102840332,revue-feuillet-hebdo,3982,Loi d'adaptation au droit européen : volet RH,19,Social/Épargne salariale,Épargne salariale
20230315075247404,revue-feuillet-hebdo,3982,Contrôle des salariés : à quelles conditions une preuve illicite peut-elle être considérée comme ind,117,Social/Licenciement,Licenciement
20230317094641052,revue-feuillet-hebdo,3982,Une seule déclaration en 2023 pour les praticiens et auxiliaires médicaux,4,Social/Non-salariés,Non-salariés
20230320153357564,revue-feuillet-hebdo,3982,"4,1 milliards d'euros ont été versés au titre de la PPV sur le deuxième semestre 2022",5,Social/Rémunération,Rémunération
20230320085612589,revue-feuillet-hebdo,3982,Durée de travail : quand l'employeur laisse la situation lui échapper,5,"Social/Rupture du contrat (démission, rupture conventionnelle, prise d'acte)","Rupture du contrat (démission, rupture conventionnelle, prise d'acte)"
20230313162640459,revue-feuillet-hebdo,3982,Bonus-malus des cotisations chômage : un simulateur pour la modulation 2023-2024,5,Social/Cotisations et exonérations,Cotisations et exonérations
20230320101322613,revue-feuillet-hebdo,3982,La faute qui justifie la rupture d’un CDD doit avoir été commise pendant ce CDD,6,"Social/CDD, Intérim et stages","CDD, Intérim et stages"
20230310102840332,revue-feuillet-hebdo,3982,Loi d'adaptation au droit européen : volet RH,19,"Social/CDD, Intérim et stages","CDD, Intérim et stages"
20230322121738393,revue-feuillet-hebdo,3983,Titres-restaurant : quid en cas de participation patronale inférieure à 50 % ?,2,Social,
20230320135935987,revue-feuillet-hebdo,3983,Une victime de harcèlement ne peut pas valablement signer une rupture conventionnelle,3,Social,
20230322114010347,revue-feuillet-hebdo,3983,Avantages en nature « véhicule et borne de recharge électriques » : les précisions du BOSS,104,Social,
20230320135935987,revue-feuillet-hebdo,3983,Une victime de harcèlement ne peut pas valablement signer une rupture conventionnelle,3,"Social/Rupture du contrat (démission, rupture conventionnelle, prise d'acte)","Rupture du contrat (démission, rupture conventionnelle, prise d'acte)"
20230322121738393,revue-feuillet-hebdo,3983,Titres-restaurant : quid en cas de participation patronale inférieure à 50 % ?,2,Social/Cotisations et exonérations,Cotisations et exonérations
20230322114010347,revue-feuillet-hebdo,3983,Avantages en nature « véhicule et borne de recharge électriques » : les précisions du BOSS,104,Social/Cotisations et exonérations,Cotisations et exonérations
20220405115242384,revue-feuillet-hebdo,3984,Saisie des rémunérations : fraction insaisissable au 1er avril 2023,3,Social,
20230403155732445,revue-feuillet-hebdo,3984,Entrée en vigueur du congé lié à l'annonce d'une maladie chronique grave chez l'enfant,4,Social,
20230327142950290,revue-feuillet-hebdo,3984,Un taux d'alcoolémie « au-dessus de la normale » ne signifie pas « état d'ivresse »,4,Social,
20230307115150915,revue-feuillet-hebdo,3984,Dépêches de mars 2023,6,Social,
20230330174521910,revue-feuillet-hebdo,3984,Pas de rupture conventionnelle collective dans le cadre d'une fermeture de site,79,Social,
20230403155732445,revue-feuillet-hebdo,3984,Entrée en vigueur du congé lié à l'annonce d'une maladie chronique grave chez l'enfant,4,Social/Durée du travail et congés,Durée du travail et congés
20230327142950290,revue-feuillet-hebdo,3984,Un taux d'alcoolémie « au-dessus de la normale » ne signifie pas « état d'ivresse »,4,Social/Licenciement,Licenciement
20230330174521910,revue-feuillet-hebdo,3984,Pas de rupture conventionnelle collective dans le cadre d'une fermeture de site,79,Social/Licenciement,Licenciement
20220405115242384,revue-feuillet-hebdo,3984,Saisie des rémunérations : fraction insaisissable au 1er avril 2023,3,Social/Rémunération,Rémunération
20230330174521910,revue-feuillet-hebdo,3984,Pas de rupture conventionnelle collective dans le cadre d'une fermeture de site,79,"Social/Rupture du contrat (démission, rupture conventionnelle, prise d'acte)","Rupture du contrat (démission, rupture conventionnelle, prise d'acte)"
20230407095811831,revue-feuillet-hebdo,3985,Monétisation des JRTT et imputation de la réduction des cotisations salariales,4,Social,
20230407142209851,revue-feuillet-hebdo,3985,Des troubles anxio-dépressifs peuvent justifier la saisine tardive des prud'hommes,5,Social,
20230324131804188,revue-feuillet-hebdo,3985,Licenciement économique : le PSE ne peut pas ignorer les risques psychosociaux,65,Social,
20230405074904359,revue-feuillet-hebdo,3985,"Le télétravail, une solution à l'inaptitude",68,Social,
20230407142209851,revue-feuillet-hebdo,3985,Des troubles anxio-dépressifs peuvent justifier la saisine tardive des prud'hommes,5,Social/Contentieux,Contentieux
20230324131804188,revue-feuillet-hebdo,3985,Licenciement économique : le PSE ne peut pas ignorer les risques psychosociaux,65,Social/Licenciement,Licenciement
20230407095811831,revue-feuillet-hebdo,3985,Monétisation des JRTT et imputation de la réduction des cotisations salariales,4,Social/Cotisations et exonérations,Cotisations et exonérations
20230405074904359,revue-feuillet-hebdo,3985,"Le télétravail, une solution à l'inaptitude",68,"Social/Accident, maladie et inaptitude","Accident, maladie et inaptitude"
20230324131804188,revue-feuillet-hebdo,3985,Licenciement économique : le PSE ne peut pas ignorer les risques psychosociaux,65,Social/Hygiène et sécurité,Hygiène et sécurité
20230413153116030,revue-feuillet-hebdo,3986,Protection sociale complémentaire : précision sur les catégories objectives,4,Social,
20230417153324859,revue-feuillet-hebdo,3986,"Vers une hausse du SMIC de 2,19 % le premier mai 2023",5,Social,
20230330085035614,revue-feuillet-hebdo,3986,Présentation du dossier,6,Social,
20230415120846687,revue-feuillet-hebdo,3986,Réforme des retraites : la décision du Conseil constitutionnel,9,Social,
20230330085412968,revue-feuillet-hebdo,3986,Réforme des retraites : âge légal de départ et autres paramètres généraux,12,Social,
20230411165243265,revue-feuillet-hebdo,3986,Réforme des retraites : mesures sur les dispositifs de départs anticipés,23,Social,
20230330085827813,revue-feuillet-hebdo,3986,Réforme des retraites : prévention de la pénibilité,31,Social,
20230330090146794,revue-feuillet-hebdo,3986,Réforme des retraites : le cumul emploi-retraite et la retraite progressive sont aménagés,37,Social,
20230330091549779,revue-feuillet-hebdo,3986,Réforme des retraites : mesures relatives aux cotisations,42,Social,
20230330175347213,revue-feuillet-hebdo,3986,Réforme des retraites : autres mesures,48,Social,
20230412110403144,revue-feuillet-hebdo,3986,"L’abus de droit, l’URSSAF et la Cour de cassation",54,Social,
20230413153116030,revue-feuillet-hebdo,3986,Protection sociale complémentaire : précision sur les catégories objectives,4,Social/Prévoyance et retraite supplémentaire,Prévoyance et retraite supplémentaire
20230417153324859,revue-feuillet-hebdo,3986,"Vers une hausse du SMIC de 2,19 % le premier mai 2023",5,Social/Rémunération,Rémunération
20230330085035614,revue-feuillet-hebdo,3986,Présentation du dossier,6,Social/Retraite et préretraite,Retraite et préretraite
20230415120846687,revue-feuillet-hebdo,3986,Réforme des retraites : la décision du Conseil constitutionnel,9,Social/Retraite et préretraite,Retraite et préretraite
20230330085412968,revue-feuillet-hebdo,3986,Réforme des retraites : âge légal de départ et autres paramètres généraux,12,Social/Retraite et préretraite,Retraite et préretraite
20230411165243265,revue-feuillet-hebdo,3986,Réforme des retraites : mesures sur les dispositifs de départs anticipés,23,Social/Retraite et préretraite,Retraite et préretraite
20230330085827813,revue-feuillet-hebdo,3986,Réforme des retraites : prévention de la pénibilité,31,Social/Retraite et préretraite,Retraite et préretraite
20230330090146794,revue-feuillet-hebdo,3986,Réforme des retraites : le cumul emploi-retraite et la retraite progressive sont aménagés,37,Social/Retraite et préretraite,Retraite et préretraite
20230330175347213,revue-feuillet-hebdo,3986,Réforme des retraites : autres mesures,48,Social/Retraite et préretraite,Retraite et préretraite
20230330091549779,revue-feuillet-hebdo,3986,Réforme des retraites : mesures relatives aux cotisations,42,Social/Cotisations et exonérations,Cotisations et exonérations
20230412110403144,revue-feuillet-hebdo,3986,"L’abus de droit, l’URSSAF et la Cour de cassation",54,Social/Cotisations et exonérations,Cotisations et exonérations
20230424143154628,revue-feuillet-hebdo,3987,Un décret identifie les secteurs autorisés à recourir au CDD multi-remplacements,4,Social,
20230407144318514,revue-feuillet-hebdo,3987,Des sanctions pénales plus dures en cas d'outrage sexiste,5,Social,
20230420095953492,revue-feuillet-hebdo,3987,Abandon de poste : la présomption de démission du salarié peut être invoquée,50,Social,
20230331110415153,revue-feuillet-hebdo,3987,Les limites de la dispense de consultation du CSE sur un accord de GPEC,55,Social,
20230421153259769,revue-feuillet-hebdo,3987,"En matière de participation, la prescription est celle relative à l’exécution du contrat de travail",58,Social,
20230421162825900,revue-feuillet-hebdo,3987,"Fraction solde de la taxe d'apprentissage : premiers versements aux URSSAF, premiers fléchages via S",60,Social,
20230203160535687,revue-feuillet-hebdo,3987,Actualités de la SAS,64,Social,
20230421162825900,revue-feuillet-hebdo,3987,"Fraction solde de la taxe d'apprentissage : premiers versements aux URSSAF, premiers fléchages via S",60,Social/Apprentissage et contrats aidés,Apprentissage et contrats aidés
20230421153259769,revue-feuillet-hebdo,3987,"En matière de participation, la prescription est celle relative à l’exécution du contrat de travail",58,Social/Contentieux,Contentieux
20230407144318514,revue-feuillet-hebdo,3987,Des sanctions pénales plus dures en cas d'outrage sexiste,5,"Social/Libertés fondamentales, égalité, harcèlement et discrimination","Libertés fondamentales, égalité, harcèlement et discrimination"
20230421153259769,revue-feuillet-hebdo,3987,"En matière de participation, la prescription est celle relative à l’exécution du contrat de travail",58,Social/Épargne salariale,Épargne salariale
20230331110415153,revue-feuillet-hebdo,3987,Les limites de la dispense de consultation du CSE sur un accord de GPEC,55,Social/CSE et représentants syndicaux,CSE et représentants syndicaux
20230203160535687,revue-feuillet-hebdo,3987,Actualités de la SAS,64,Social/CSE et représentants syndicaux,CSE et représentants syndicaux
20230421162825900,revue-feuillet-hebdo,3987,"Fraction solde de la taxe d'apprentissage : premiers versements aux URSSAF, premiers fléchages via S",60,Social/Cotisations et exonérations,Cotisations et exonérations
20230424143154628,revue-feuillet-hebdo,3987,Un décret identifie les secteurs autorisés à recourir au CDD multi-remplacements,4,"Social/CDD, Intérim et stages","CDD, Intérim et stages"
20230428094850293,revue-feuillet-hebdo,3988,Revalorisation du SMIC et du minimum garanti au 1er mai 2023,4,Social,
20230428101609084,revue-feuillet-hebdo,3988,Décès d'un proche : une proposition de loi pour renforcer les droits à congé,4,Social,
20230424145528550,revue-feuillet-hebdo,3988,Temps partiel : c'est à l'employeur de prouver que la priorité d'accès à un temps complet ne peut pa,4,Social,
20230404115140265,revue-feuillet-hebdo,3988,Dépêches d'avril 2023,6,Social,
20230418093043754,revue-feuillet-hebdo,3988,Le contrôle URSSAF évolue dans un sens plutôt favorable au cotisant,28,Social,
20230428101609084,revue-feuillet-hebdo,3988,Décès d'un proche : une proposition de loi pour renforcer les droits à congé,4,Social/Durée du travail et congés,Durée du travail et congés
20230424145528550,revue-feuillet-hebdo,3988,Temps partiel : c'est à l'employeur de prouver que la priorité d'accès à un temps complet ne peut pa,4,Social/Durée du travail et congés,Durée du travail et congés
20230424145528550,revue-feuillet-hebdo,3988,Temps partiel : c'est à l'employeur de prouver que la priorité d'accès à un temps complet ne peut pa,4,"Social/Contrat de travail (embauche, clauses et modification)","Contrat de travail (embauche, clauses et modification)"
20230428094850293,revue-feuillet-hebdo,3988,Revalorisation du SMIC et du minimum garanti au 1er mai 2023,4,Social/Rémunération,Rémunération
20230418093043754,revue-feuillet-hebdo,3988,Le contrôle URSSAF évolue dans un sens plutôt favorable au cotisant,28,Social/Cotisations et exonérations,Cotisations et exonérations
20230505151008310,revue-feuillet-hebdo,3989,Saisie des rémunérations : montant de la fraction totalement insaisissable au 1er avril 2023,4,Social,
20230505093626373,revue-feuillet-hebdo,3989,L'interprétation de la présomption de démission devant le Conseil d'État,4,Social,
20230426084451225,revue-feuillet-hebdo,3989,Un décret toilette la DOETH en rétablissant une pénalité pour défaut de déclaration,35,Social,
20230502104804911,revue-feuillet-hebdo,3989,La désignation du délégué syndical au cœur de l'actualité jurisprudentielle d'avril 2023,38,Social,
20230505093626373,revue-feuillet-hebdo,3989,L'interprétation de la présomption de démission devant le Conseil d'État,4,Social/Licenciement,Licenciement
20230505151008310,revue-feuillet-hebdo,3989,Saisie des rémunérations : montant de la fraction totalement insaisissable au 1er avril 2023,4,Social/Rémunération,Rémunération
20230502104804911,revue-feuillet-hebdo,3989,La désignation du délégué syndical au cœur de l'actualité jurisprudentielle d'avril 2023,38,Social/CSE et représentants syndicaux,CSE et représentants syndicaux
20230505093626373,revue-feuillet-hebdo,3989,L'interprétation de la présomption de démission devant le Conseil d'État,4,"Social/Rupture du contrat (démission, rupture conventionnelle, prise d'acte)","Rupture du contrat (démission, rupture conventionnelle, prise d'acte)"
20230426084451225,revue-feuillet-hebdo,3989,Un décret toilette la DOETH en rétablissant une pénalité pour défaut de déclaration,35,Social/Handicapés,Handicapés
20230511100319946,revue-feuillet-hebdo,3990,Prélèvement à la source et hausse du SMIC : incidence pour les apprentis et stagiaires,4,Social,
20230511104111832,revue-feuillet-hebdo,3990,Prélèvement à la source des contrats courts en taux neutres : abattement au 1er mai 2023,5,Social,
20230510163820158,revue-feuillet-hebdo,3990,Le ministère du Travail apporte de nouvelles précisions sur le « montant net social »,41,Social,
20230421164027807,revue-feuillet-hebdo,3990,Un revirement pour mieux protéger les salariés qui dénoncent une situation de harcèlement moral,43,Social,
20230511100319946,revue-feuillet-hebdo,3990,Prélèvement à la source et hausse du SMIC : incidence pour les apprentis et stagiaires,4,Social/Apprentissage et contrats aidés,Apprentissage et contrats aidés
20230421164027807,revue-feuillet-hebdo,3990,Un revirement pour mieux protéger les salariés qui dénoncent une situation de harcèlement moral,43,"Social/Libertés fondamentales, égalité, harcèlement et discrimination","Libertés fondamentales, égalité, harcèlement et discrimination"
20230510163820158,revue-feuillet-hebdo,3990,Le ministère du Travail apporte de nouvelles précisions sur le « montant net social »,41,Social/Rémunération,Rémunération
20230511104111832,revue-feuillet-hebdo,3990,Prélèvement à la source des contrats courts en taux neutres : abattement au 1er mai 2023,5,Social/Cotisations et exonérations,Cotisations et exonérations
20230511100319946,revue-feuillet-hebdo,3990,Prélèvement à la source et hausse du SMIC : incidence pour les apprentis et stagiaires,4,"Social/CDD, Intérim et stages","CDD, Intérim et stages"
20230522105632226,revue-feuillet-hebdo,3991,Licenciement nul : le salarié qui a renoncé à la résiliation judiciaire peut demander sa réintégrati,4,Social,
20230522145559591,revue-feuillet-hebdo,3991,Le Conseil d'État confirme que l'infirmier en santé au travail peut se voir confier certaines visite,4,Social,
20230516165332683,revue-feuillet-hebdo,3991,Répartition F/H aux postes de direction : quel régime pour la pénalité en cas de défaillance ?,50,Social,
20230509105331585,revue-feuillet-hebdo,3991,Un témoignage anonymisé peut permettre de prouver la faute d'un salarié,53,Social,
20230516101029840,revue-feuillet-hebdo,3991,Le salarié démissionnaire peut être contraint de rembourser une partie de son « golden hello »,55,Social,
20230516111539218,revue-feuillet-hebdo,3991,Un débauchage massif peut s'analyser en un acte de concurrence déloyale,57,Social,
20230509105331585,revue-feuillet-hebdo,3991,Un témoignage anonymisé peut permettre de prouver la faute d'un salarié,53,Social/Contentieux,Contentieux
20230516101029840,revue-feuillet-hebdo,3991,Le salarié démissionnaire peut être contraint de rembourser une partie de son « golden hello »,55,"Social/Contrat de travail (embauche, clauses et modification)","Contrat de travail (embauche, clauses et modification)"
20230516111539218,revue-feuillet-hebdo,3991,Un débauchage massif peut s'analyser en un acte de concurrence déloyale,57,"Social/Contrat de travail (embauche, clauses et modification)","Contrat de travail (embauche, clauses et modification)"
20230516165332683,revue-feuillet-hebdo,3991,Répartition F/H aux postes de direction : quel régime pour la pénalité en cas de défaillance ?,50,"Social/Libertés fondamentales, égalité, harcèlement et discrimination","Libertés fondamentales, égalité, harcèlement et discrimination"
20230522105632226,revue-feuillet-hebdo,3991,Licenciement nul : le salarié qui a renoncé à la résiliation judiciaire peut demander sa réintégrati,4,Social/Licenciement,Licenciement
20230522105632226,revue-feuillet-hebdo,3991,Licenciement nul : le salarié qui a renoncé à la résiliation judiciaire peut demander sa réintégrati,4,"Social/Rupture du contrat (démission, rupture conventionnelle, prise d'acte)","Rupture du contrat (démission, rupture conventionnelle, prise d'acte)"
20230522145559591,revue-feuillet-hebdo,3991,Le Conseil d'État confirme que l'infirmier en santé au travail peut se voir confier certaines visite,4,Social/Hygiène et sécurité,Hygiène et sécurité
20230526093515415,revue-feuillet-hebdo,3992,"En cas de redressement ou de liquidation judiciaire, les délais de notification de droit commun ne s",4,Social,
20230526102343738,revue-feuillet-hebdo,3992,Un salarié a 3 ans pour réclamer la gratification liée à la médaille du travail,4,Social,
20230526055525626,revue-feuillet-hebdo,3992,Loi sur les JO 2024 : le point sur les mesures intéressant les employeurs et les salariés,18,Social,
20230525075212279,revue-feuillet-hebdo,3992,Transitions collectives : anticiper l’impact des mutations économiques par la reconversion des salar,20,Social,
20230526055525626,revue-feuillet-hebdo,3992,Loi sur les JO 2024 : le point sur les mesures intéressant les employeurs et les salariés,18,Social/Durée du travail et congés,Durée du travail et congés
20230526102343738,revue-feuillet-hebdo,3992,Un salarié a 3 ans pour réclamer la gratification liée à la médaille du travail,4,Social/Contentieux,Contentieux
20230526055525626,revue-feuillet-hebdo,3992,Loi sur les JO 2024 : le point sur les mesures intéressant les employeurs et les salariés,18,"Social/Contrat de travail (embauche, clauses et modification)","Contrat de travail (embauche, clauses et modification)"
20230526093515415,revue-feuillet-hebdo,3992,"En cas de redressement ou de liquidation judiciaire, les délais de notification de droit commun ne s",4,Social/Licenciement,Licenciement
20230526102343738,revue-feuillet-hebdo,3992,Un salarié a 3 ans pour réclamer la gratification liée à la médaille du travail,4,Social/Rémunération,Rémunération
20230525075212279,revue-feuillet-hebdo,3992,Transitions collectives : anticiper l’impact des mutations économiques par la reconversion des salar,20,Social/Formation professionnelle,Formation professionnelle
20230605131414532,revue-feuillet-hebdo,3993,Les limites de l'expérience et des diplômes pour justifier une différence de salaire,4,Social,
20230502115052323,revue-feuillet-hebdo,3993,Dépêches de mai 2023,6,Social,
20230602102516525,revue-feuillet-hebdo,3993,Lanceur d'alerte : toute dénonciation ne donne pas lieu à protection,15,Social,
